Date,LongReturn_Net,LSReturn_Net,BenchmarkReturn_EW,Regime_RiskOn,Regime_SGGrowth,LongTurnover,LongTickers,STI_Ret,rf_m
2020-07-31,0.0525526809630697,0.1062458885148636,0.0029696969586086,0.0,1,0.1666666666666666,YZJSGD SP Equity|SGX SP Equity|HKL SP Equity|MLT SP Equity|MINT SP Equity|KDCREIT SP Equity,-0.0232015784332273,6.758333333333334e-05
2020-08-31,0.0121161064312087,0.0161160518760566,0.0024450774544385,0.0,1,0.1666666666666666,YZJSGD SP Equity|SGX SP Equity|HKL SP Equity|SCI SP Equity|MINT SP Equity|KDCREIT SP Equity,0.001063316757714,8.208333333333333e-05
2020-09-30,0.0980601451735628,0.2022891967366048,-0.0108469000531991,0.0,1,0.0,YZJSGD SP Equity|HKL SP Equity|SGX SP Equity|SCI SP Equity|MINT SP Equity|KDCREIT SP Equity,-0.0260176662678529,8.233333333333333e-05
2020-10-31,-0.0292914900061741,-0.0103820824380786,-0.0336986861323162,0.0,1,0.1666666666666666,YZJSGD SP Equity|HKL SP Equity|VMS SP Equity|SGX SP Equity|KDCREIT SP Equity|MINT SP Equity,-0.0173435713648635,9.725e-05
2020-11-30,0.0392408568330424,-0.2103881510395917,0.1449875837297319,0.0,1,0.3333333333333333,YZJSGD SP Equity|HKL SP Equity|SCI SP Equity|SGX SP Equity|VMS SP Equity|MLT SP Equity,0.1576465443263579,9.666666666666667e-05
2020-12-31,0.0153041293251213,0.0359091697434708,0.0161314388917532,0.0,1,0.1666666666666666,YZJSGD SP Equity|HKL SP Equity|SCI SP Equity|SGX SP Equity|VMS SP Equity|MINT SP Equity,0.0134927564639426,0.00013841666666666665
2021-01-31,0.0344215748851875,0.029570446785916,0.0154082231621723,0.0,1,0.1666666666666666,YZJSGD SP Equity|HKL SP Equity|SCI SP Equity|FLT SP Equity|SGX SP Equity|MINT SP Equity,0.0206448391418554,0.00014116666666666666
2021-02-28,0.0182561986412059,-0.0534989208573348,0.0096554016709224,0.0,1,0.1666666666666666,YZJSGD SP Equity|HKL SP Equity|SCI SP Equity|FLT SP Equity|SGX SP Equity|VMS SP Equity,0.0160274520072212,0.00016633333333333333
2021-03-31,0.067559046360135,-0.034383002072051,0.0566059045847274,1.0,1,0.0,YZJSGD SP Equity|HKL SP Equity|SCI SP Equity|SGX SP Equity|FLT SP Equity|VMS SP Equity,0.0733459023953557,0.00018466666666666666
2021-04-30,0.0654900044442141,0.0451481724270638,0.023853046300112,1.0,1,0.1666666666666666,YZJSGD SP Equity|HKL SP Equity|SCI SP Equity|SGX SP Equity|FLT SP Equity|MPACT SP Equity,0.0167217423720673,0.00015516666666666665
2021-05-31,0.0108733517006736,0.0394957164687688,-0.0138168094994676,1.0,1,0.1666666666666666,HKL SP Equity|YZJSGD SP Equity|SCI SP Equity|FLT SP Equity|MPACT SP Equity|VMS SP Equity,-0.0167760939883849,0.00013991666666666666
2021-06-30,0.0029357857444771,0.0885602193862476,-0.0219127433161605,1.0,1,0.3333333333333333,HKL SP Equity|YZJSGD SP Equity|SCI SP Equity|MPACT SP Equity|FCT SP Equity|SGX SP Equity,-0.0106880554186102,0.00011049999999999999
2021-07-31,-7.958869422427132e-05,0.0086620651891436,0.0013038953578997,1.0,1,0.1666666666666666,YZJSGD SP Equity|HKL SP Equity|SCI SP Equity|SGX SP Equity|MPACT SP Equity|STE SP Equity,0.0116532394600155,0.00011008333333333333
2021-08-31,-0.0335628746483582,0.0092468605027489,-0.0274971255187827,1.0,1,0.1666666666666666,YZJSGD SP Equity|HKL SP Equity|SCI SP Equity|SGX SP Equity|MPACT SP Equity|FCT SP Equity,-0.0353306346189065,0.00010833333333333333
